entry_id,date,posting_time,posting_datetime,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,po_amount,invoice_amount,payment_amount,planted_anomaly_type
103666,2024-01-09,17:28:00,2024-01-09 17:28:00,Operations,6000,Vendor Payments,Smith-Wise,3310.11,Sean Kelly,Gary Stone,PO14470,INV121225,3310.11,3310.11,3310.11,none
101552,2024-01-09,17:42:00,2024-01-09 17:42:00,Finance,5100,Office Supplies,Scott-Bailey,4427.15,Gary Stone,Patricia Lopez,PO156725,INV895025,4427.15,4427.15,4427.15,none
100380,2024-01-09,17:46:00,2024-01-09 17:46:00,Procurement,5400,IT & Software,Larson PLC,12397.27,Michael Macdonald,Autumn Reed,PO892630,INV606136,12397.27,12397.27,12397.27,none
102745,2024-01-09,18:17:00,2024-01-09 18:17:00,Operations,5300,Professional Fees,"Durham, Bowen and Hess",17286.63,Elizabeth Boyle,Donna Weber,PO578332,INV151856,17286.63,17286.63,17286.63,none
102067,2024-01-09,18:27:00,2024-01-09 18:27:00,HR,5000,Raw Materials Expense,Becker-Martinez,7730.41,Christina Miller,Dawn Hall,PO939610,INV280734,7730.41,7730.41,7730.41,none
104589,2024-01-10,10:29:00,2024-01-10 10:29:00,Procurement,5100,Office Supplies,Evans Ltd,11474.09,Brittany Jackson,Jeffrey Hancock,PO434039,INV569745,11474.09,11474.09,11474.09,none
101268,2024-01-10,10:42:00,2024-01-10 10:42:00,HR,6000,Vendor Payments,Gomez Ltd,14189.18,Sean Kelly,Joy Hernandez,PO625650,INV63902,14189.18,14189.18,14189.18,none
102054,2024-01-10,12:13:00,2024-01-10 12:13:00,IT,6000,Vendor Payments,Tucker Group,83203.45,Anita Harris,Gary Stone,PO243295,INV317537,83203.45,83203.45,83203.45,none
103626,2024-01-10,12:39:00,2024-01-10 12:39:00,Sales,5000,Raw Materials Expense,Smith-Wise,10943.41,Patricia Perry,Donna Weber,PO582576,INV666573,10943.41,10943.41,10943.41,none
104745,2024-01-10,13:20:00,2024-01-10 13:20:00,Sales,5500,Utilities,Smith-Parker,6068.39,Kyle King,Taylor Carroll,PO9643,INV97579,6068.39,6068.39,6068.39,none
104423,2024-01-10,13:20:00,2024-01-10 13:20:00,IT,5300,Professional Fees,Smith-Parker,6227.6,Joy Hernandez,Elizabeth Boyle,PO688565,INV534099,6227.6,6227.6,6227.6,none
102252,2024-01-10,13:24:00,2024-01-10 13:24:00,Sales,6000,Vendor Payments,"Robles, Moses and Morgan",10211.23,Mary Harrison,Autumn Reed,PO79994,INV705299,10211.23,10211.23,10211.23,none
100849,2024-01-10,13:55:00,2024-01-10 13:55:00,Operations,5500,Utilities,Cowan-Powers,7042.5,Dawn Hall,Jeffrey Hancock,PO893259,INV427297,7042.5,7042.5,7042.5,none
103770,2024-01-10,14:14:00,2024-01-10 14:14:00,Marketing,5500,Utilities,Hopkins Inc,3640.49,Gerald Freeman,Denise Elliott,PO237680,INV792689,3640.49,3640.49,3640.49,none
104568,2024-01-10,14:20:00,2024-01-10 14:20:00,Finance,5400,IT & Software,White-Thomas,12941.29,Donna Weber,Nicole Clarke,PO585812,INV775155,12941.29,12941.29,12941.29,none
104799,2024-01-10,16:44:00,2024-01-10 16:44:00,Sales,5400,IT & Software,"Morton, Reynolds and Anderson",5043.19,Mary Harrison,James Dennis,PO336099,INV509781,5043.19,5043.19,5043.19,none
100995,2024-01-10,16:58:00,2024-01-10 16:58:00,Procurement,5000,Raw Materials Expense,Pearson PLC,14288.75,Denise Elliott,Christina Miller,PO194694,INV32570,14288.75,14288.75,14288.75,none
101527,2024-01-10,18:12:00,2024-01-10 18:12:00,Finance,5100,Office Supplies,"Robles, Moses and Morgan",16484.22,Denise Elliott,Alyssa Jackson,PO937224,INV508380,16484.22,16484.22,16484.22,none
101784,2024-01-11,09:01:00,2024-01-11 09:01:00,Finance,5300,Professional Fees,Smith-Wise,6011.74,Michael Fox,James Dennis,PO296799,INV240880,6011.74,6011.74,6011.74,none
103442,2024-01-11,09:35:00,2024-01-11 09:35:00,Sales,6000,Vendor Payments,Young Inc,8315.78,Autumn Reed,Nicole Chavez,PO502233,INV589104,8315.78,8315.78,8315.78,none
101879,2024-01-11,09:47:00,2024-01-11 09:47:00,Procurement,5000,Raw Materials Expense,Rivera-Charles,13067.03,Christina Miller,Michael Macdonald,PO287904,INV915433,13067.03,13067.03,13067.03,none
102509,2024-01-11,10:08:00,2024-01-11 10:08:00,Operations,5000,Raw Materials Expense,"Duncan, Graham and Stark",2482.75,Lawrence Davis,Nicole Clarke,PO307953,INV920655,2482.75,2482.75,2482.75,none
103230,2024-01-11,11:00:00,2024-01-11 11:00:00,HR,5200,Travel & Entertainment,Rogers Ltd,22752.01,Gary Stone,Corey Jones,PO76448,INV641711,22752.01,22752.01,22752.01,none
101712,2024-01-11,11:16:00,2024-01-11 11:16:00,Procurement,5500,Utilities,Smith-Wise,15371.96,Tanner Avila,Christopher Chung,PO660503,INV263027,15371.96,15371.96,15371.96,none
101331,2024-01-11,11:24:00,2024-01-11 11:24:00,Sales,5000,Raw Materials Expense,"White, Tucker and Wolf",11592.52,Michael Rivas,Jeffrey Hancock,PO524446,INV853081,11592.52,11592.52,11592.52,none
101933,2024-01-11,11:50:00,2024-01-11 11:50:00,IT,5000,Raw Materials Expense,"White, Tucker and Wolf",12029.8,Elizabeth Boyle,Taylor Carroll,PO304547,INV301279,12029.8,12029.8,12029.8,none
103661,2024-01-11,13:15:00,2024-01-11 13:15:00,IT,5300,Professional Fees,Willis Group,15923.64,Janice Bush,Brittany Jackson,PO24082,INV342512,15923.64,15923.64,15923.64,none
100130,2024-01-11,13:36:00,2024-01-11 13:36:00,Procurement,5000,Raw Materials Expense,"Gardner, Perry and Cruz",26312.48,Sean Kelly,Taylor Carroll,PO196103,INV699349,26312.48,26312.48,26312.48,none
102842,2024-01-11,13:37:00,2024-01-11 13:37:00,IT,5300,Professional Fees,"Mills, Crane and Kim",22867.65,Michael Rivas,Donna Weber,PO855767,INV985512,22867.65,22867.65,22867.65,none
100537,2024-01-11,14:16:00,2024-01-11 14:16:00,Operations,5000,Raw Materials Expense,Stevens-Gibson,4499.89,Donna Weber,Michael Fox,PO938442,INV40576,4499.89,4499.89,4499.89,none
100562,2024-01-11,14:52:00,2024-01-11 14:52:00,IT,5300,Professional Fees,Becker-Martinez,6132.38,Gary Stone,Brittany Jackson,PO771510,INV682888,6132.38,6132.38,6132.38,none
100760,2024-01-11,15:07:00,2024-01-11 15:07:00,Finance,5400,IT & Software,Larson PLC,4112.43,Michael Rivas,Dawn Hall,PO97729,INV925439,4112.43,4112.43,4112.43,none
104630,2024-01-11,15:50:00,2024-01-11 15:50:00,Operations,5000,Raw Materials Expense,"Yang, Weber and Nielsen",8348.8,James Dennis,Mary Harrison,PO249453,INV918857,8348.8,8348.8,8348.8,none
102224,2024-01-11,15:51:00,2024-01-11 15:51:00,Sales,5200,Travel & Entertainment,"Martin, Brewer and Young",23674.01,Patricia Lopez,Kyle King,PO659300,INV697285,23674.01,23674.01,23674.01,none
100258,2024-01-11,15:55:00,2024-01-11 15:55:00,HR,5400,IT & Software,"Flores, Hood and Brown",1850.9,Christina Miller,Sean Kelly,PO353449,INV537930,1850.9,1850.9,1850.9,none
104557,2024-01-11,16:29:00,2024-01-11 16:29:00,Procurement,5200,Travel & Entertainment,"Yang, Weber and Nielsen",28013.76,Gary Mays,Sean Kelly,PO435373,INV967953,28013.76,28013.76,28013.76,none
103758,2024-01-11,16:34:00,2024-01-11 16:34:00,Marketing,5400,IT & Software,Larson PLC,8493.55,Kyle King,Gary Stone,PO294493,INV947960,8493.55,8493.55,8493.55,none
101799,2024-01-11,16:53:00,2024-01-11 16:53:00,Sales,5500,Utilities,"Hernandez, Hopkins and Houston",21084.45,Anita Harris,Austin Cohen,PO160947,INV991465,21084.45,21084.45,21084.45,none
103629,2024-01-11,17:09:00,2024-01-11 17:09:00,Operations,6000,Vendor Payments,Rogers Ltd,22552.58,Donna Weber,Tanner Avila,PO905377,INV70318,22552.58,22552.58,22552.58,none
102664,2024-01-11,17:56:00,2024-01-11 17:56:00,Sales,5200,Travel & Entertainment,Smith-Parker,13688.25,Jeffrey Hancock,Michael Fox,PO393968,INV135002,13688.25,13688.25,13688.25,none
102372,2024-01-11,17:57:00,2024-01-11 17:57:00,Procurement,5300,Professional Fees,Francis-Burke,30580.72,Dawn Hall,Alyssa Jackson,PO478297,INV45953,30580.72,30580.72,30580.72,none
102178,2024-01-11,18:03:00,2024-01-11 18:03:00,Operations,6000,Vendor Payments,Jones Inc,7340.08,Joy Hernandez,Michael Rivas,PO925521,INV254595,7340.08,7340.08,7340.08,none
102157,2024-01-11,18:30:00,2024-01-11 18:30:00,Marketing,5100,Office Supplies,Lopez Ltd,8875.01,Autumn Reed,Michael Fox,PO116333,INV592355,8875.01,8875.01,8875.01,none
102243,2024-01-11,18:44:00,2024-01-11 18:44:00,Operations,5300,Professional Fees,"Dixon, Jackson and Benjamin",23174.66,Corey Jones,Gerald Freeman,PO235560,INV588107,23174.66,23174.66,23174.66,none
100299,2024-01-12,10:25:00,2024-01-12 10:25:00,Operations,5300,Professional Fees,"Cherry, Martin and Compton",11514.61,Michael Fox,Christina Miller,PO580276,INV473841,11514.61,11514.61,11514.61,none
103924,2024-01-12,10:27:00,2024-01-12 10:27:00,Marketing,5100,Office Supplies,Mays-Ortega,10988.13,Tanner Avila,Alyssa Jackson,PO878530,INV566899,10988.13,10988.13,10988.13,none
100524,2024-01-12,11:37:00,2024-01-12 11:37:00,Sales,6000,Vendor Payments,"Durham, Bowen and Hess",21148.65,Elizabeth Boyle,Lindsey Lewis,PO349873,INV896049,21148.65,21148.65,21148.65,none
101541,2024-01-12,11:38:00,2024-01-12 11:38:00,Operations,5000,Raw Materials Expense,Smith-Wise,11818.23,Michael Macdonald,Sergio Arroyo,PO638161,INV92768,11818.23,11818.23,11818.23,none
102796,2024-01-12,11:41:00,2024-01-12 11:41:00,Procurement,5200,Travel & Entertainment,Harper-Hernandez,12453.34,Gerald Freeman,James Dennis,PO619154,INV273452,12453.34,12453.34,12453.34,none
104204,2024-01-12,12:05:00,2024-01-12 12:05:00,Finance,5500,Utilities,Harper-Hernandez,28755.83,Lawrence Davis,Denise Elliott,PO348318,INV767556,28755.83,28755.83,28755.83,none
104863,2024-01-12,12:09:00,2024-01-12 12:09:00,Operations,5100,Office Supplies,"Cherry, Martin and Compton",17611.43,Kyle King,Kyle King,PO900698,INV490252,17611.43,17611.43,17611.43,segregation_violation
103203,2024-01-12,12:12:00,2024-01-12 12:12:00,Sales,5200,Travel & Entertainment,Gross-Morrison,11102.6,Sean Kelly,Jeffrey Hancock,PO243285,INV688370,11102.6,11102.6,11102.6,none
104602,2024-01-12,12:45:00,2024-01-12 12:45:00,Marketing,5000,Raw Materials Expense,"Smith, Montgomery and Reyes",51739.16,Gary Stone,Sergio Arroyo,PO394905,INV432951,51739.16,51739.16,51739.16,none
104133,2024-01-12,13:26:00,2024-01-12 13:26:00,Finance,6000,Vendor Payments,Stevens-Gibson,9305.29,Sean Kelly,Patricia Perry,PO802644,INV138351,9305.29,9305.29,9305.29,none
100844,2024-01-12,14:13:00,2024-01-12 14:13:00,Marketing,5000,Raw Materials Expense,"Morton, Reynolds and Anderson",61548.41,Alyssa Jackson,Nicole Clarke,PO965706,INV176922,61548.41,61548.41,61548.41,none
102004,2024-01-12,14:39:00,2024-01-12 14:39:00,Sales,5100,Office Supplies,Davidson-Frank,11108.64,Mary Harrison,Christina Miller,PO159478,INV23243,11108.64,11108.64,11108.64,none
104497,2024-01-12,15:06:00,2024-01-12 15:06:00,Finance,5500,Utilities,Reyes-Glover,5740.7,Mary Harrison,Jeffrey Hancock,PO122312,INV437501,5740.7,5740.7,5740.7,none
103164,2024-01-12,15:15:00,2024-01-12 15:15:00,Procurement,5200,Travel & Entertainment,"Durham, Bowen and Hess",11308.5,Christopher Chung,Donna Weber,PO702373,INV942557,11308.5,11308.5,11308.5,none
104675,2024-01-12,15:52:00,2024-01-12 15:52:00,HR,5100,Office Supplies,Murphy Inc,7670.1,Gary Stone,Kyle King,PO351381,INV543357,7670.1,7670.1,7670.1,none
103890,2024-01-12,15:59:00,2024-01-12 15:59:00,Finance,5300,Professional Fees,Davidson-Frank,23418.14,Janice Bush,Taylor Carroll,PO146550,INV486836,23418.14,23418.14,23418.14,none
102704,2024-01-12,16:50:00,2024-01-12 16:50:00,HR,5500,Utilities,"Yang, Weber and Nielsen",7017.62,Michael Macdonald,Thomas Martin,PO570957,INV238839,7017.62,7017.62,7017.62,none
102809,2024-01-12,17:43:00,2024-01-12 17:43:00,Marketing,5200,Travel & Entertainment,"White, Tucker and Wolf",15287.0,Jeffrey Hancock,Donald Ferguson,PO252950,INV819339,15287.0,15287.0,15287.0,none
103096,2024-01-12,17:44:00,2024-01-12 17:44:00,Procurement,5100,Office Supplies,"Duncan, Graham and Stark",11175.14,Patricia Perry,Brittany Jackson,PO859585,INV684716,11175.14,11175.14,11175.14,none
102333,2024-01-12,18:30:00,2024-01-12 18:30:00,HR,5500,Utilities,Larson PLC,17472.9,Gary Stone,Patricia Perry,PO925418,INV523733,17472.9,17472.9,17472.9,none
101358,2024-01-12,18:50:00,2024-01-12 18:50:00,Sales,5300,Professional Fees,Mora-Lynn,24313.69,Kyle King,Janice Bush,PO863919,INV790721,24313.69,24313.69,24313.69,none
104845,2024-01-13,18:59:00,2024-01-13 18:59:00,Operations,5000,Raw Materials Expense,"Durham, Bowen and Hess",11182.55,James Dennis,Jeffrey Hancock,PO347612,INV763649,11182.55,11182.55,11182.55,weekend_posting
105002,2024-01-14,14:58:00,2024-01-14 14:58:00,Procurement,5400,IT & Software,Jones Inc,3635.56,Austin Cohen,Donald Ferguson,PO63898,INV327009,3635.56,3635.56,3635.56,duplicate_payment
103342,2024-01-15,09:07:00,2024-01-15 09:07:00,Finance,5000,Raw Materials Expense,Davidson-Frank,36105.32,Timothy Johnson,Sean Kelly,PO728308,INV65865,36105.32,36105.32,36105.32,none
101385,2024-01-15,09:21:00,2024-01-15 09:21:00,Sales,5100,Office Supplies,Reyes-Glover,14097.27,Thomas Martin,Tanner Avila,PO461130,INV831343,14097.27,14097.27,14097.27,none
102094,2024-01-15,09:21:00,2024-01-15 09:21:00,Finance,6000,Vendor Payments,Murphy Inc,10735.84,Mary Harrison,Elizabeth Boyle,PO640359,INV830965,10735.84,10735.84,10735.84,none
101445,2024-01-15,11:59:00,2024-01-15 11:59:00,IT,5500,Utilities,Reyes-Glover,1486.82,Jeffrey Hancock,Alyssa Jackson,PO337795,INV952579,1486.82,1486.82,1486.82,none
104447,2024-01-15,12:30:00,2024-01-15 12:30:00,Marketing,5100,Office Supplies,"Hernandez, Hopkins and Houston",25860.73,Anita Harris,Michael Rivas,PO524669,INV384895,25860.73,25860.73,25860.73,none
102385,2024-01-15,12:42:00,2024-01-15 12:42:00,Procurement,6000,Vendor Payments,Mora-Lynn,10650.73,Donna Weber,Christopher Chung,PO407620,INV610426,10650.73,10650.73,10650.73,none
103072,2024-01-15,13:15:00,2024-01-15 13:15:00,Marketing,5100,Office Supplies,"Nelson, Duncan and Smith",21577.11,Joy Hernandez,Gary Mays,PO633581,INV903557,21577.11,21577.11,21577.11,none
104167,2024-01-15,14:34:00,2024-01-15 14:34:00,Operations,5000,Raw Materials Expense,Smith-Wise,6727.86,Donna Weber,Christopher Chung,PO757216,INV48801,6727.86,6727.86,6727.86,none
102298,2024-01-15,15:05:00,2024-01-15 15:05:00,Finance,5100,Office Supplies,Lopez Ltd,19428.28,Patricia Perry,Thomas Martin,PO438998,INV446595,19428.28,19428.28,19428.28,none
102319,2024-01-15,16:38:00,2024-01-15 16:38:00,Finance,5300,Professional Fees,"Mills, Crane and Kim",16511.45,Patricia Perry,Anita Harris,PO803248,INV760348,16511.45,16511.45,16511.45,none
101116,2024-01-15,18:02:00,2024-01-15 18:02:00,Finance,6000,Vendor Payments,Powers Group,7209.53,Elizabeth Boyle,Lindsey Lewis,PO18001,INV464646,7209.53,7209.53,7209.53,none
102887,2024-01-15,18:26:00,2024-01-15 18:26:00,Procurement,6000,Vendor Payments,Raymond-Lucas,13972.73,Patricia Perry,Gary Stone,PO929719,INV60561,13972.73,13972.73,13972.73,none
102180,2024-01-15,18:36:00,2024-01-15 18:36:00,Procurement,5000,Raw Materials Expense,"Yang, Weber and Nielsen",1248.07,Brittany Jackson,Michael Fox,PO275107,INV621082,1248.07,1248.07,1248.07,none
100138,2024-01-15,18:51:00,2024-01-15 18:51:00,Finance,5300,Professional Fees,"Cherry, Martin and Compton",7726.13,Nicole Clarke,Austin Cohen,PO761558,INV921533,7726.13,7726.13,7726.13,none
101849,2024-01-15,18:57:00,2024-01-15 18:57:00,Sales,5400,IT & Software,Harper-Hernandez,11480.7,Christina Miller,Gerald Freeman,PO203494,INV329471,11480.7,11480.7,11480.7,none
103413,2024-01-16,09:06:00,2024-01-16 09:06:00,Finance,5300,Professional Fees,Smith-Wise,26475.72,Taylor Carroll,Elizabeth Boyle,PO213275,INV835972,26475.72,26475.72,26475.72,none
103823,2024-01-16,09:45:00,2024-01-16 09:45:00,Procurement,5100,Office Supplies,Larson PLC,13510.45,James Dennis,Austin Cohen,PO18363,INV447215,13510.45,13510.45,13510.45,none
102597,2024-01-16,10:20:00,2024-01-16 10:20:00,Procurement,6000,Vendor Payments,Rogers Ltd,20729.42,Thomas Martin,Donna Weber,PO399478,INV826718,20729.42,20729.42,20729.42,none
102678,2024-01-16,11:30:00,2024-01-16 11:30:00,Sales,5100,Office Supplies,"Nelson, Duncan and Smith",12423.25,Michael Fox,Joy Hernandez,PO136365,INV960681,12423.25,12423.25,12423.25,none
104389,2024-01-16,11:44:00,2024-01-16 11:44:00,Marketing,5400,IT & Software,"Silva, Jones and Oliver",10280.87,Gary Stone,Denise Elliott,PO926546,INV959556,10280.87,10280.87,10280.87,none
103563,2024-01-16,11:47:00,2024-01-16 11:47:00,Procurement,5100,Office Supplies,"Nelson, Duncan and Smith",7383.35,Patricia Lopez,Leslie Robinson,PO448901,INV848232,7383.35,7383.35,7383.35,none
100272,2024-01-16,11:54:00,2024-01-16 11:54:00,IT,5300,Professional Fees,Humphrey-Berg,12706.54,Christina Miller,Gerald Freeman,PO117577,INV224668,12706.54,12706.54,12706.54,none
103313,2024-01-16,13:31:00,2024-01-16 13:31:00,Sales,5100,Office Supplies,"Robles, Moses and Morgan",5319.6,Patricia Perry,Anita Harris,PO558240,INV570145,5319.6,5319.6,5319.6,none
104048,2024-01-16,14:06:00,2024-01-16 14:06:00,HR,5400,IT & Software,Evans Ltd,13459.09,James Dennis,Lindsey Lewis,PO74813,INV935240,13459.09,13459.09,13459.09,none
102388,2024-01-16,15:04:00,2024-01-16 15:04:00,Finance,5300,Professional Fees,Miller LLC,8579.96,Nicole Chavez,Alyssa Jackson,PO528302,INV892858,8579.96,8579.96,8579.96,none
100504,2024-01-16,15:54:00,2024-01-16 15:54:00,Operations,5400,IT & Software,Gomez Ltd,60662.33,Michael Fox,Michael Rivas,PO367320,INV907527,60662.33,60662.33,60662.33,none
101235,2024-01-16,16:09:00,2024-01-16 16:09:00,Operations,5300,Professional Fees,"Durham, Bowen and Hess",16772.14,Joy Hernandez,Dawn Hall,PO373859,INV286664,16772.14,16772.14,16772.14,none
101291,2024-01-16,16:43:00,2024-01-16 16:43:00,Operations,5400,IT & Software,Reyes-Glover,21961.29,Nicole Chavez,Janice Bush,PO809171,INV199721,21961.29,21961.29,21961.29,none
102173,2024-01-16,16:46:00,2024-01-16 16:46:00,Sales,5100,Office Supplies,Evans Ltd,22040.92,Patricia Lopez,Leslie Robinson,PO643868,INV925752,22040.92,22040.92,22040.92,none
103691,2024-01-16,17:40:00,2024-01-16 17:40:00,Finance,5000,Raw Materials Expense,"Hernandez, Hopkins and Houston",22486.61,Lindsey Lewis,James Dennis,PO971555,INV84634,22486.61,22486.61,22486.61,none
103105,2024-01-16,17:41:00,2024-01-16 17:41:00,Marketing,5300,Professional Fees,"Gardner, Perry and Cruz",27693.68,Jeffrey Hancock,Thomas Martin,PO231197,INV384286,27693.68,27693.68,27693.68,none
103157,2024-01-16,17:43:00,2024-01-16 17:43:00,IT,6000,Vendor Payments,"Dixon, Jackson and Benjamin",26630.21,Christopher Chung,Michael Fox,PO884810,INV575379,26630.21,26630.21,26630.21,none
102672,2024-01-16,17:51:00,2024-01-16 17:51:00,IT,5000,Raw Materials Expense,Lopez Ltd,21312.8,Sean Kelly,Tanner Avila,PO853812,INV771516,21312.8,21312.8,21312.8,none
102952,2024-01-16,17:53:00,2024-01-16 17:53:00,Operations,5300,Professional Fees,"Dixon, Jackson and Benjamin",23483.61,Austin Cohen,Donna Weber,PO355052,INV923940,23483.61,23483.61,23483.61,none
102839,2024-01-17,09:17:00,2024-01-17 09:17:00,Marketing,5100,Office Supplies,"Smith, Montgomery and Reyes",18313.43,Corey Jones,Thomas Martin,PO830772,INV447586,18313.43,18313.43,18313.43,none
103468,2024-01-17,09:29:00,2024-01-17 09:29:00,Finance,5500,Utilities,"Silva, Jones and Oliver",23056.0,Kyle King,Austin Cohen,PO72733,INV992285,23056.0,23056.0,23056.0,none
104961,2024-01-17,10:00:00,2024-01-17 10:00:00,Operations,5100,Office Supplies,Hopkins Inc,17239.75,James Dennis,Patricia Lopez,PO385795,INV752525,17239.75,20239.83,20239.83,three_way_mismatch
104018,2024-01-17,10:24:00,2024-01-17 10:24:00,Sales,5200,Travel & Entertainment,"Gardner, Perry and Cruz",33541.79,Taylor Carroll,Austin Cohen,PO145619,INV985472,33541.79,33541.79,33541.79,none
101942,2024-01-17,10:33:00,2024-01-17 10:33:00,Sales,5200,Travel & Entertainment,Young Inc,19370.98,Anita Harris,Michael Rivas,PO836759,INV436239,19370.98,19370.98,19370.98,none
101442,2024-01-17,11:31:00,2024-01-17 11:31:00,IT,5100,Office Supplies,"Silva, Jones and Oliver",13395.93,Joy Hernandez,Timothy Johnson,PO541095,INV655124,13395.93,13395.93,13395.93,none
100809,2024-01-17,12:06:00,2024-01-17 12:06:00,IT,5000,Raw Materials Expense,"Brown, Baker and Alvarado",24840.93,Elizabeth Shea,Leslie Robinson,PO366883,INV169085,24840.93,24840.93,24840.93,none
100438,2024-01-17,13:14:00,2024-01-17 13:14:00,Procurement,6000,Vendor Payments,Torres-Mendoza,7809.71,James Dennis,Michael Fox,PO561650,INV998740,7809.71,7809.71,7809.71,none
100909,2024-01-17,13:26:00,2024-01-17 13:26:00,HR,5000,Raw Materials Expense,"Silva, Jones and Oliver",25191.81,Michael Fox,Christopher Chung,PO931366,INV848494,25191.81,25191.81,25191.81,none
103769,2024-01-17,13:29:00,2024-01-17 13:29:00,IT,5000,Raw Materials Expense,"Mills, Crane and Kim",2095.3,Taylor Carroll,Kyle King,PO574148,INV36956,2095.3,2095.3,2095.3,none
103567,2024-01-17,13:37:00,2024-01-17 13:37:00,Marketing,5000,Raw Materials Expense,"Cherry, Martin and Compton",8406.76,Christopher Chung,Autumn Reed,PO282104,INV70875,8406.76,8406.76,8406.76,none
